task_id,stem,symbol,timeframe,candidate_time,candidate_index,window_start,window_end,window_bars,source,source_score,v10_conf,v10_prebox_visible,split_hint,holdout_safe,image_rel,label_rel
70,ETH_USDT_SWAP_3m_20260318T1648Z_random_fill_0070,ETH_USDT_SWAP,3m,2026-03-18T16:48:00+00:00,2491,2026-03-18T06:51:00+00:00,2026-03-18T16:48:00+00:00,200,random_fill,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260318T1648Z_random_fill_0070.png,labels/ETH_USDT_SWAP_3m_20260318T1648Z_random_fill_0070.txt
71,ETH_USDT_SWAP_3m_20260318T1812Z_downside_0071,ETH_USDT_SWAP,3m,2026-03-18T18:12:00+00:00,2519,2026-03-18T08:15:00+00:00,2026-03-18T18:12:00+00:00,200,downside,1.0232630212464409,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260318T1812Z_downside_0071.png,labels/ETH_USDT_SWAP_3m_20260318T1812Z_downside_0071.txt
72,ETH_USDT_SWAP_3m_20260318T2030Z_random_0072,ETH_USDT_SWAP,3m,2026-03-18T20:30:00+00:00,2565,2026-03-18T10:33:00+00:00,2026-03-18T20:30:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260318T2030Z_random_0072.png,labels/ETH_USDT_SWAP_3m_20260318T2030Z_random_0072.txt
73,ETH_USDT_SWAP_3m_20260318T2236Z_random_fill_0073,ETH_USDT_SWAP,3m,2026-03-18T22:36:00+00:00,2607,2026-03-18T12:39:00+00:00,2026-03-18T22:36:00+00:00,200,random_fill,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260318T2236Z_random_fill_0073.png,labels/ETH_USDT_SWAP_3m_20260318T2236Z_random_fill_0073.txt
74,ETH_USDT_SWAP_3m_20260319T0021Z_random_0074,ETH_USDT_SWAP,3m,2026-03-19T00:21:00+00:00,2642,2026-03-18T14:24:00+00:00,2026-03-19T00:21:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260319T0021Z_random_0074.png,labels/ETH_USDT_SWAP_3m_20260319T0021Z_random_0074.txt
75,ETH_USDT_SWAP_3m_20260319T0139Z_numeric_0075,ETH_USDT_SWAP,3m,2026-03-19T01:39:00+00:00,2668,2026-03-18T15:42:00+00:00,2026-03-19T01:39:00+00:00,200,numeric,35.97667460440155,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260319T0139Z_numeric_0075.png,labels/ETH_USDT_SWAP_3m_20260319T0139Z_numeric_0075.txt
76,ETH_USDT_SWAP_3m_20260319T0330Z_random_0076,ETH_USDT_SWAP,3m,2026-03-19T03:30:00+00:00,2705,2026-03-18T17:33:00+00:00,2026-03-19T03:30:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260319T0330Z_random_0076.png,labels/ETH_USDT_SWAP_3m_20260319T0330Z_random_0076.txt
77,ETH_USDT_SWAP_3m_20260319T0421Z_numeric_0077,ETH_USDT_SWAP,3m,2026-03-19T04:21:00+00:00,2722,2026-03-18T18:24:00+00:00,2026-03-19T04:21:00+00:00,200,numeric,47.265247183275584,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260319T0421Z_numeric_0077.png,labels/ETH_USDT_SWAP_3m_20260319T0421Z_numeric_0077.txt
78,ETH_USDT_SWAP_3m_20260319T0518Z_downside_0078,ETH_USDT_SWAP,3m,2026-03-19T05:18:00+00:00,2741,2026-03-18T19:21:00+00:00,2026-03-19T05:18:00+00:00,200,downside,1.419139654785057,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260319T0518Z_downside_0078.png,labels/ETH_USDT_SWAP_3m_20260319T0518Z_downside_0078.txt
79,ETH_USDT_SWAP_3m_20260319T0554Z_random_0079,ETH_USDT_SWAP,3m,2026-03-19T05:54:00+00:00,2753,2026-03-18T19:57:00+00:00,2026-03-19T05:54:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260319T0554Z_random_0079.png,labels/ETH_USDT_SWAP_3m_20260319T0554Z_random_0079.txt
80,ETH_USDT_SWAP_3m_20260319T0624Z_downside_0080,ETH_USDT_SWAP,3m,2026-03-19T06:24:00+00:00,2763,2026-03-18T20:27:00+00:00,2026-03-19T06:24:00+00:00,200,downside,1.1894120061519367,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260319T0624Z_downside_0080.png,labels/ETH_USDT_SWAP_3m_20260319T0624Z_downside_0080.txt
81,ETH_USDT_SWAP_3m_20260319T1045Z_downside_0081,ETH_USDT_SWAP,3m,2026-03-19T10:45:00+00:00,2850,2026-03-19T00:48:00+00:00,2026-03-19T10:45:00+00:00,200,downside,1.7374007782631042,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260319T1045Z_downside_0081.png,labels/ETH_USDT_SWAP_3m_20260319T1045Z_downside_0081.txt
82,ETH_USDT_SWAP_3m_20260319T1151Z_downside_0082,ETH_USDT_SWAP,3m,2026-03-19T11:51:00+00:00,2872,2026-03-19T01:54:00+00:00,2026-03-19T11:51:00+00:00,200,downside,1.9449941006510973,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260319T1151Z_downside_0082.png,labels/ETH_USDT_SWAP_3m_20260319T1151Z_downside_0082.txt
83,ETH_USDT_SWAP_3m_20260319T1245Z_v10_0083,ETH_USDT_SWAP,3m,2026-03-19T12:45:00+00:00,2890,2026-03-19T02:48:00+00:00,2026-03-19T12:45:00+00:00,200,v10,0.47459256649017334,0.47459256649017334,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260319T1245Z_v10_0083.png,labels/ETH_USDT_SWAP_3m_20260319T1245Z_v10_0083.txt
84,ETH_USDT_SWAP_3m_20260319T1554Z_random_0084,ETH_USDT_SWAP,3m,2026-03-19T15:54:00+00:00,2953,2026-03-19T05:57:00+00:00,2026-03-19T15:54:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260319T1554Z_random_0084.png,labels/ETH_USDT_SWAP_3m_20260319T1554Z_random_0084.txt
85,ETH_USDT_SWAP_3m_20260319T2109Z_random_fill_0085,ETH_USDT_SWAP,3m,2026-03-19T21:09:00+00:00,3058,2026-03-19T11:12:00+00:00,2026-03-19T21:09:00+00:00,200,random_fill,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260319T2109Z_random_fill_0085.png,labels/ETH_USDT_SWAP_3m_20260319T2109Z_random_fill_0085.txt
86,ETH_USDT_SWAP_3m_20260319T2303Z_numeric_0086,ETH_USDT_SWAP,3m,2026-03-19T23:03:00+00:00,3096,2026-03-19T13:06:00+00:00,2026-03-19T23:03:00+00:00,200,numeric,58.790858536228335,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260319T2303Z_numeric_0086.png,labels/ETH_USDT_SWAP_3m_20260319T2303Z_numeric_0086.txt
87,ETH_USDT_SWAP_3m_20260320T0009Z_numeric_0087,ETH_USDT_SWAP,3m,2026-03-20T00:09:00+00:00,3118,2026-03-19T14:12:00+00:00,2026-03-20T00:09:00+00:00,200,numeric,70.14518922601052,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260320T0009Z_numeric_0087.png,labels/ETH_USDT_SWAP_3m_20260320T0009Z_numeric_0087.txt
88,ETH_USDT_SWAP_3m_20260320T0303Z_numeric_0088,ETH_USDT_SWAP,3m,2026-03-20T03:03:00+00:00,3176,2026-03-19T17:06:00+00:00,2026-03-20T03:03:00+00:00,200,numeric,70.49658547670607,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260320T0303Z_numeric_0088.png,labels/ETH_USDT_SWAP_3m_20260320T0303Z_numeric_0088.txt
89,ETH_USDT_SWAP_3m_20260320T0427Z_downside_0089,ETH_USDT_SWAP,3m,2026-03-20T04:27:00+00:00,3204,2026-03-19T18:30:00+00:00,2026-03-20T04:27:00+00:00,200,downside,1.063594983902622,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260320T0427Z_downside_0089.png,labels/ETH_USDT_SWAP_3m_20260320T0427Z_downside_0089.txt
90,ETH_USDT_SWAP_3m_20260320T0554Z_v10_0090,ETH_USDT_SWAP,3m,2026-03-20T05:54:00+00:00,3233,2026-03-19T19:57:00+00:00,2026-03-20T05:54:00+00:00,200,v10,0.0691085159778595,0.0691085159778595,True,internal_accept,True,images/ETH_USDT_SWAP_3m_20260320T0554Z_v10_0090.png,labels/ETH_USDT_SWAP_3m_20260320T0554Z_v10_0090.txt
91,ETH_USDT_SWAP_3m_20260320T0630Z_random_fill_0091,ETH_USDT_SWAP,3m,2026-03-20T06:30:00+00:00,3245,2026-03-19T20:33:00+00:00,2026-03-20T06:30:00+00:00,200,random_fill,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260320T0630Z_random_fill_0091.png,labels/ETH_USDT_SWAP_3m_20260320T0630Z_random_fill_0091.txt
92,ETH_USDT_SWAP_3m_20260320T0939Z_numeric_0092,ETH_USDT_SWAP,3m,2026-03-20T09:39:00+00:00,3308,2026-03-19T23:42:00+00:00,2026-03-20T09:39:00+00:00,200,numeric,36.949410424565144,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260320T0939Z_numeric_0092.png,labels/ETH_USDT_SWAP_3m_20260320T0939Z_numeric_0092.txt
93,ETH_USDT_SWAP_3m_20260320T1112Z_downside_0093,ETH_USDT_SWAP,3m,2026-03-20T11:12:00+00:00,3339,2026-03-20T01:15:00+00:00,2026-03-20T11:12:00+00:00,200,downside,1.0794603939303908,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260320T1112Z_downside_0093.png,labels/ETH_USDT_SWAP_3m_20260320T1112Z_downside_0093.txt
94,ETH_USDT_SWAP_3m_20260320T1233Z_v10_0094,ETH_USDT_SWAP,3m,2026-03-20T12:33:00+00:00,3366,2026-03-20T02:36:00+00:00,2026-03-20T12:33:00+00:00,200,v10,0.196394145488739,0.196394145488739,True,internal_accept,True,images/ETH_USDT_SWAP_3m_20260320T1233Z_v10_0094.png,labels/ETH_USDT_SWAP_3m_20260320T1233Z_v10_0094.txt
95,ETH_USDT_SWAP_3m_20260320T1721Z_numeric_0095,ETH_USDT_SWAP,3m,2026-03-20T17:21:00+00:00,3462,2026-03-20T07:24:00+00:00,2026-03-20T17:21:00+00:00,200,numeric,54.28250526570104,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260320T1721Z_numeric_0095.png,labels/ETH_USDT_SWAP_3m_20260320T1721Z_numeric_0095.txt
96,ETH_USDT_SWAP_3m_20260320T1821Z_numeric_0096,ETH_USDT_SWAP,3m,2026-03-20T18:21:00+00:00,3482,2026-03-20T08:24:00+00:00,2026-03-20T18:21:00+00:00,200,numeric,50.075259613801926,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260320T1821Z_numeric_0096.png,labels/ETH_USDT_SWAP_3m_20260320T1821Z_numeric_0096.txt
97,ETH_USDT_SWAP_3m_20260320T2306Z_random_0097,ETH_USDT_SWAP,3m,2026-03-20T23:06:00+00:00,3577,2026-03-20T13:09:00+00:00,2026-03-20T23:06:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260320T2306Z_random_0097.png,labels/ETH_USDT_SWAP_3m_20260320T2306Z_random_0097.txt
98,ETH_USDT_SWAP_3m_20260321T0015Z_numeric_0098,ETH_USDT_SWAP,3m,2026-03-21T00:15:00+00:00,3600,2026-03-20T14:18:00+00:00,2026-03-21T00:15:00+00:00,200,numeric,45.95748066090288,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T0015Z_numeric_0098.png,labels/ETH_USDT_SWAP_3m_20260321T0015Z_numeric_0098.txt
99,ETH_USDT_SWAP_3m_20260321T0106Z_random_0099,ETH_USDT_SWAP,3m,2026-03-21T01:06:00+00:00,3617,2026-03-20T15:09:00+00:00,2026-03-21T01:06:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T0106Z_random_0099.png,labels/ETH_USDT_SWAP_3m_20260321T0106Z_random_0099.txt
100,ETH_USDT_SWAP_3m_20260321T0148Z_random_0100,ETH_USDT_SWAP,3m,2026-03-21T01:48:00+00:00,3631,2026-03-20T15:51:00+00:00,2026-03-21T01:48:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T0148Z_random_0100.png,labels/ETH_USDT_SWAP_3m_20260321T0148Z_random_0100.txt
101,ETH_USDT_SWAP_3m_20260321T0221Z_numeric_0101,ETH_USDT_SWAP,3m,2026-03-21T02:21:00+00:00,3642,2026-03-20T16:24:00+00:00,2026-03-21T02:21:00+00:00,200,numeric,52.29871729427675,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T0221Z_numeric_0101.png,labels/ETH_USDT_SWAP_3m_20260321T0221Z_numeric_0101.txt
102,ETH_USDT_SWAP_3m_20260321T0357Z_random_0102,ETH_USDT_SWAP,3m,2026-03-21T03:57:00+00:00,3674,2026-03-20T18:00:00+00:00,2026-03-21T03:57:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T0357Z_random_0102.png,labels/ETH_USDT_SWAP_3m_20260321T0357Z_random_0102.txt
103,ETH_USDT_SWAP_3m_20260321T0427Z_random_fill_0103,ETH_USDT_SWAP,3m,2026-03-21T04:27:00+00:00,3684,2026-03-20T18:30:00+00:00,2026-03-21T04:27:00+00:00,200,random_fill,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T0427Z_random_fill_0103.png,labels/ETH_USDT_SWAP_3m_20260321T0427Z_random_fill_0103.txt
104,ETH_USDT_SWAP_3m_20260321T0500Z_numeric_0104,ETH_USDT_SWAP,3m,2026-03-21T05:00:00+00:00,3695,2026-03-20T19:03:00+00:00,2026-03-21T05:00:00+00:00,200,numeric,58.63858889581206,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T0500Z_numeric_0104.png,labels/ETH_USDT_SWAP_3m_20260321T0500Z_numeric_0104.txt
105,ETH_USDT_SWAP_3m_20260321T0545Z_random_0105,ETH_USDT_SWAP,3m,2026-03-21T05:45:00+00:00,3710,2026-03-20T19:48:00+00:00,2026-03-21T05:45:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T0545Z_random_0105.png,labels/ETH_USDT_SWAP_3m_20260321T0545Z_random_0105.txt
106,ETH_USDT_SWAP_3m_20260321T0627Z_numeric_0106,ETH_USDT_SWAP,3m,2026-03-21T06:27:00+00:00,3724,2026-03-20T20:30:00+00:00,2026-03-21T06:27:00+00:00,200,numeric,63.01162413955671,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T0627Z_numeric_0106.png,labels/ETH_USDT_SWAP_3m_20260321T0627Z_numeric_0106.txt
107,ETH_USDT_SWAP_3m_20260321T0900Z_numeric_0107,ETH_USDT_SWAP,3m,2026-03-21T09:00:00+00:00,3775,2026-03-20T23:03:00+00:00,2026-03-21T09:00:00+00:00,200,numeric,68.63797081818696,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T0900Z_numeric_0107.png,labels/ETH_USDT_SWAP_3m_20260321T0900Z_numeric_0107.txt
108,ETH_USDT_SWAP_3m_20260321T0942Z_random_fill_0108,ETH_USDT_SWAP,3m,2026-03-21T09:42:00+00:00,3789,2026-03-20T23:45:00+00:00,2026-03-21T09:42:00+00:00,200,random_fill,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T0942Z_random_fill_0108.png,labels/ETH_USDT_SWAP_3m_20260321T0942Z_random_fill_0108.txt
109,ETH_USDT_SWAP_3m_20260321T1036Z_numeric_0109,ETH_USDT_SWAP,3m,2026-03-21T10:36:00+00:00,3807,2026-03-21T00:39:00+00:00,2026-03-21T10:36:00+00:00,200,numeric,67.76708921590149,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T1036Z_numeric_0109.png,labels/ETH_USDT_SWAP_3m_20260321T1036Z_numeric_0109.txt
110,ETH_USDT_SWAP_3m_20260321T1130Z_numeric_0110,ETH_USDT_SWAP,3m,2026-03-21T11:30:00+00:00,3825,2026-03-21T01:33:00+00:00,2026-03-21T11:30:00+00:00,200,numeric,73.22491845634403,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T1130Z_numeric_0110.png,labels/ETH_USDT_SWAP_3m_20260321T1130Z_numeric_0110.txt
111,ETH_USDT_SWAP_3m_20260321T1224Z_downside_0111,ETH_USDT_SWAP,3m,2026-03-21T12:24:00+00:00,3843,2026-03-21T02:27:00+00:00,2026-03-21T12:24:00+00:00,200,downside,1.112608557690286,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T1224Z_downside_0111.png,labels/ETH_USDT_SWAP_3m_20260321T1224Z_downside_0111.txt
112,ETH_USDT_SWAP_3m_20260321T1406Z_numeric_0112,ETH_USDT_SWAP,3m,2026-03-21T14:06:00+00:00,3877,2026-03-21T04:09:00+00:00,2026-03-21T14:06:00+00:00,200,numeric,75.17340837161444,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T1406Z_numeric_0112.png,labels/ETH_USDT_SWAP_3m_20260321T1406Z_numeric_0112.txt
113,ETH_USDT_SWAP_3m_20260321T1500Z_numeric_0113,ETH_USDT_SWAP,3m,2026-03-21T15:00:00+00:00,3895,2026-03-21T05:03:00+00:00,2026-03-21T15:00:00+00:00,200,numeric,60.17803860975307,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T1500Z_numeric_0113.png,labels/ETH_USDT_SWAP_3m_20260321T1500Z_numeric_0113.txt
114,ETH_USDT_SWAP_3m_20260321T1600Z_numeric_0114,ETH_USDT_SWAP,3m,2026-03-21T16:00:00+00:00,3915,2026-03-21T06:03:00+00:00,2026-03-21T16:00:00+00:00,200,numeric,72.7082872269694,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T1600Z_numeric_0114.png,labels/ETH_USDT_SWAP_3m_20260321T1600Z_numeric_0114.txt
115,ETH_USDT_SWAP_3m_20260321T1651Z_random_0115,ETH_USDT_SWAP,3m,2026-03-21T16:51:00+00:00,3932,2026-03-21T06:54:00+00:00,2026-03-21T16:51:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T1651Z_random_0115.png,labels/ETH_USDT_SWAP_3m_20260321T1651Z_random_0115.txt
116,ETH_USDT_SWAP_3m_20260321T1751Z_random_0116,ETH_USDT_SWAP,3m,2026-03-21T17:51:00+00:00,3952,2026-03-21T07:54:00+00:00,2026-03-21T17:51:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T1751Z_random_0116.png,labels/ETH_USDT_SWAP_3m_20260321T1751Z_random_0116.txt
117,ETH_USDT_SWAP_3m_20260321T1948Z_numeric_0117,ETH_USDT_SWAP,3m,2026-03-21T19:48:00+00:00,3991,2026-03-21T09:51:00+00:00,2026-03-21T19:48:00+00:00,200,numeric,68.78579881458927,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T1948Z_numeric_0117.png,labels/ETH_USDT_SWAP_3m_20260321T1948Z_numeric_0117.txt
118,ETH_USDT_SWAP_3m_20260321T2030Z_random_0118,ETH_USDT_SWAP,3m,2026-03-21T20:30:00+00:00,4005,2026-03-21T10:33:00+00:00,2026-03-21T20:30:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T2030Z_random_0118.png,labels/ETH_USDT_SWAP_3m_20260321T2030Z_random_0118.txt
119,ETH_USDT_SWAP_3m_20260321T2127Z_random_fill_0119,ETH_USDT_SWAP,3m,2026-03-21T21:27:00+00:00,4024,2026-03-21T11:30:00+00:00,2026-03-21T21:27:00+00:00,200,random_fill,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T2127Z_random_fill_0119.png,labels/ETH_USDT_SWAP_3m_20260321T2127Z_random_fill_0119.txt
120,ETH_USDT_SWAP_3m_20260321T2203Z_numeric_0120,ETH_USDT_SWAP,3m,2026-03-21T22:03:00+00:00,4036,2026-03-21T12:06:00+00:00,2026-03-21T22:03:00+00:00,200,numeric,76.23744354323017,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T2203Z_numeric_0120.png,labels/ETH_USDT_SWAP_3m_20260321T2203Z_numeric_0120.txt
121,ETH_USDT_SWAP_3m_20260321T2257Z_downside_0121,ETH_USDT_SWAP,3m,2026-03-21T22:57:00+00:00,4054,2026-03-21T13:00:00+00:00,2026-03-21T22:57:00+00:00,200,downside,8.105625712091266,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T2257Z_downside_0121.png,labels/ETH_USDT_SWAP_3m_20260321T2257Z_downside_0121.txt
122,ETH_USDT_SWAP_3m_20260321T2357Z_v10_0122,ETH_USDT_SWAP,3m,2026-03-21T23:57:00+00:00,4074,2026-03-21T14:00:00+00:00,2026-03-21T23:57:00+00:00,200,v10,0.4178955554962158,0.4178955554962158,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260321T2357Z_v10_0122.png,labels/ETH_USDT_SWAP_3m_20260321T2357Z_v10_0122.txt
123,ETH_USDT_SWAP_3m_20260322T0603Z_numeric_0123,ETH_USDT_SWAP,3m,2026-03-22T06:03:00+00:00,4196,2026-03-21T20:06:00+00:00,2026-03-22T06:03:00+00:00,200,numeric,45.96413331906247,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260322T0603Z_numeric_0123.png,labels/ETH_USDT_SWAP_3m_20260322T0603Z_numeric_0123.txt
124,ETH_USDT_SWAP_3m_20260322T0727Z_numeric_0124,ETH_USDT_SWAP,3m,2026-03-22T07:27:00+00:00,4224,2026-03-21T21:30:00+00:00,2026-03-22T07:27:00+00:00,200,numeric,48.08646178847565,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260322T0727Z_numeric_0124.png,labels/ETH_USDT_SWAP_3m_20260322T0727Z_numeric_0124.txt
125,ETH_USDT_SWAP_3m_20260322T0830Z_v10_0125,ETH_USDT_SWAP,3m,2026-03-22T08:30:00+00:00,4245,2026-03-21T22:33:00+00:00,2026-03-22T08:30:00+00:00,200,v10,0.7459919452667236,0.7459919452667236,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260322T0830Z_v10_0125.png,labels/ETH_USDT_SWAP_3m_20260322T0830Z_v10_0125.txt
126,ETH_USDT_SWAP_3m_20260322T1039Z_random_0126,ETH_USDT_SWAP,3m,2026-03-22T10:39:00+00:00,4288,2026-03-22T00:42:00+00:00,2026-03-22T10:39:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260322T1039Z_random_0126.png,labels/ETH_USDT_SWAP_3m_20260322T1039Z_random_0126.txt
127,ETH_USDT_SWAP_3m_20260322T1154Z_random_0127,ETH_USDT_SWAP,3m,2026-03-22T11:54:00+00:00,4313,2026-03-22T01:57:00+00:00,2026-03-22T11:54:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260322T1154Z_random_0127.png,labels/ETH_USDT_SWAP_3m_20260322T1154Z_random_0127.txt
128,ETH_USDT_SWAP_3m_20260322T1242Z_random_fill_0128,ETH_USDT_SWAP,3m,2026-03-22T12:42:00+00:00,4329,2026-03-22T02:45:00+00:00,2026-03-22T12:42:00+00:00,200,random_fill,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260322T1242Z_random_fill_0128.png,labels/ETH_USDT_SWAP_3m_20260322T1242Z_random_fill_0128.txt
129,ETH_USDT_SWAP_3m_20260322T1315Z_random_fill_0129,ETH_USDT_SWAP,3m,2026-03-22T13:15:00+00:00,4340,2026-03-22T03:18:00+00:00,2026-03-22T13:15:00+00:00,200,random_fill,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260322T1315Z_random_fill_0129.png,labels/ETH_USDT_SWAP_3m_20260322T1315Z_random_fill_0129.txt
130,ETH_USDT_SWAP_3m_20260322T1548Z_numeric_0130,ETH_USDT_SWAP,3m,2026-03-22T15:48:00+00:00,4391,2026-03-22T05:51:00+00:00,2026-03-22T15:48:00+00:00,200,numeric,42.089372683517226,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260322T1548Z_numeric_0130.png,labels/ETH_USDT_SWAP_3m_20260322T1548Z_numeric_0130.txt
131,ETH_USDT_SWAP_3m_20260322T1642Z_numeric_0131,ETH_USDT_SWAP,3m,2026-03-22T16:42:00+00:00,4409,2026-03-22T06:45:00+00:00,2026-03-22T16:42:00+00:00,200,numeric,48.31925976194276,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260322T1642Z_numeric_0131.png,labels/ETH_USDT_SWAP_3m_20260322T1642Z_numeric_0131.txt
132,ETH_USDT_SWAP_3m_20260322T1718Z_downside_0132,ETH_USDT_SWAP,3m,2026-03-22T17:18:00+00:00,4421,2026-03-22T07:21:00+00:00,2026-03-22T17:18:00+00:00,200,downside,1.4218319159021717,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260322T1718Z_downside_0132.png,labels/ETH_USDT_SWAP_3m_20260322T1718Z_downside_0132.txt
133,ETH_USDT_SWAP_3m_20260322T1751Z_random_0133,ETH_USDT_SWAP,3m,2026-03-22T17:51:00+00:00,4432,2026-03-22T07:54:00+00:00,2026-03-22T17:51:00+00:00,200,random,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260322T1751Z_random_0133.png,labels/ETH_USDT_SWAP_3m_20260322T1751Z_random_0133.txt
134,ETH_USDT_SWAP_3m_20260322T1821Z_v10_0134,ETH_USDT_SWAP,3m,2026-03-22T18:21:00+00:00,4442,2026-03-22T08:24:00+00:00,2026-03-22T18:21:00+00:00,200,v10,0.07961887121200562,0.07961887121200562,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260322T1821Z_v10_0134.png,labels/ETH_USDT_SWAP_3m_20260322T1821Z_v10_0134.txt
135,ETH_USDT_SWAP_3m_20260322T2018Z_downside_0135,ETH_USDT_SWAP,3m,2026-03-22T20:18:00+00:00,4481,2026-03-22T10:21:00+00:00,2026-03-22T20:18:00+00:00,200,downside,1.4393288900440904,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260322T2018Z_downside_0135.png,labels/ETH_USDT_SWAP_3m_20260322T2018Z_downside_0135.txt
136,ETH_USDT_SWAP_3m_20260322T2218Z_random_fill_0136,ETH_USDT_SWAP,3m,2026-03-22T22:18:00+00:00,4521,2026-03-22T12:21:00+00:00,2026-03-22T22:18:00+00:00,200,random_fill,,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260322T2218Z_random_fill_0136.png,labels/ETH_USDT_SWAP_3m_20260322T2218Z_random_fill_0136.txt
137,ETH_USDT_SWAP_3m_20260323T0221Z_numeric_0137,ETH_USDT_SWAP,3m,2026-03-23T02:21:00+00:00,4602,2026-03-22T16:24:00+00:00,2026-03-23T02:21:00+00:00,200,numeric,39.14316896592822,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260323T0221Z_numeric_0137.png,labels/ETH_USDT_SWAP_3m_20260323T0221Z_numeric_0137.txt
138,ETH_USDT_SWAP_3m_20260323T0433Z_numeric_0138,ETH_USDT_SWAP,3m,2026-03-23T04:33:00+00:00,4646,2026-03-22T18:36:00+00:00,2026-03-23T04:33:00+00:00,200,numeric,58.6673263687277,,False,internal_accept,True,images/ETH_USDT_SWAP_3m_20260323T0433Z_numeric_0138.png,labels/ETH_USDT_SWAP_3m_20260323T0433Z_numeric_0138.txt
